GT_id,GT_label,Pred_label
BIOUG74828-G05,Apanteles Malaise9656,Apanteles Malaise2941
BIOUG73285-G11,Phytomyza milii,Phytomyza chaerophylli
BIOUG70378-A11,geoMalaise01 Malaise4404,malaiseGraci01 Malaise9722
BIOUG68913-E06,Notiospathius Malaise6739,Leiophron Malaise7761
BIOUG74952-G08,Aristotelia BioLep612,Stegasta bosqueella
BIOUG74802-C06,Aristotelia BioLep612,Stegasta bosqueella
BIOUG66017-H08,Coccinella transversoguttata,Coleomegilla maculata
BIOUG74236-F06,Trieces Janzen8195,IchMalaise01 malaise6840
BIOUG77835-F03,Dinotrema Malaise1252,Dinotrema Malaise3260
BIOUG75413-G10,Leiophron Malaise5866,Leiophron Malaise2340
BIOUG74968-D09,Catharosia malaise4051,Sphaerina Malaise5822
BIOUG74973-B11,euloMalaise1 euloMalaise6772,euloMalaise01 euloMalaise6318
BIOUG77411-H10,gelJanzen01 Janzen9282,elachBioLep01 BioLep490
BIOUG74360-H01,Zygothrica ptilialis,Mycodrosophila projectans affinis 2
BIOUG73607-B08,Lordithon fungicola,Lordithon thoracicus
BIOUG75242-G08,Scoparia BioLep439,tortJanzen01 Janzen342
BIOUG75301-A09,Atheta brunswickensis,Atheta capsularis
BIOUG68380-A06,Megaselia wendyporrasae,Megaselia thomaspapei
BIOUG77121-C06,Stenoma BioLep30DHJ02,elachJanzen01 Janzen682
BIOUG70648-A04,Eubazus Malaise9919,ichMalaise01 Malaise8548
BIOUG70045-E11,Copidocephala guttata,Acraephia perspicillata
BIOUG68000-E04,Megaselia normwoodleyi,Endaphis fugitiva
BIOUG66038-D06,Closterocerus trifasciatus,Astichus astiMalaiseCDH4338
BIOUG67979-A04,gelJanzen01 Janzen616,geleBioLep01 BioLep15
BIOUG68545-G11,Neomaskellia bergii,Ectopsocopsis cryptomeriae
BIOUG68922-D03,Chileoptilia yaroella,Ithome Malaise2188
BIOUG72670-F02,Probolomyrmex boliviensis,Simopelta MAS001
BIOUG68184-H04,Stomphastis DodonaeaOman,Anatrachyntis vanharteni
BIOUG68910-D12,Paradidyma melania,Paradidyma Malaise2221
BIOUG74710-H01,brMalaise01 Malaise3571,Dolichogenidea malaise0710
BIOUG70404-C10,elachMalaise7530 Malaise7530,Antaeotricha Janzen223
BIOUG73282-F02,Metriocnemus albolineatus,Smittia edwardsi
BIOUG75301-A07,Atheta brunswickensis,Boreostiba parvipennis
BIOUG68187-F07,Drosophila simulans,Drosophila busckii
BIOUG73605-D01,Stenus immarginatus,Bledius denticollis
BIOUG68177-F07,Rhopalosiphum rufiabdominale,Brachyunguis harmalae
BIOUG73808-E10,Hormius mercedesfosterae,Hormius Malaise5869
BIOUG73605-D06,Stenus immarginatus,Plicothrips apicalis
BIOUG68148-F01,Pachyneuron aphidis,Pteromalus puparum
BIOUG66070-G04,Oxypoda sylvia,Lordithon thoracicus
BIOUG68145-F11,Stomphastis DodonaeaOman,Bedellia somnulentella
BIOUG68589-B10,Australosepsis niveipennis,Sepsis thoracica
BIOUG70726-A08,malaiseGraci01 Malaise4660,malaiseGraci01 Malaise9161
BIOUG75406-G01,gelJanzen01 Janzen1051,Telphusa BioLep1217
BIOUG73272-E12,Phytomyza milii,Phytomyza obscurella
BIOUG74974-C02,Leiophron Malaise6101,Leiophron Malaise2340
BIOUG68553-B09,Desmometopa varipalpis,Desmometopa m-nigrum
BIOUG74957-D01,Dalbominus Malaise5255,Pachyneuron aphidis
BIOUG68785-C08,Orthocentrus Malaise5499,Orthocentrus Malaise6660
BIOUG72933-E12,Dinotrema longworthi,Dinotrema Malaise1701
BIOUG72698-B10,Dichomeris BioLep1283,elachBioLep01 BioLep689
BIOUG77121-D05,Stenoma BioLep30DHJ02,elachJanzen01 Janzen682
BIOUG68166-A12,Stathmopoda auriferella,Blastobasis babae
BIOUG77181-G08,Chaetostigmoptera Malaise9075,Calodexia bella
BIOUG74768-B01,Catharosia Malaise4051,Calodexia bella
BIOUG76963-D09,Natada Malaise1764,tortJanzen59 Janzen0220
BIOUG78252-A07,Dinotrema Malaise3092,Dinotrema Malaise3425
BIOUG66997-G01,Microperus kadoyamaensis,Xylosandrus morigerus
BIOUG81127-A07,Dinotrema Malaise8841,Dinotrema Malaise3869
BIOUG75646-F01,Paraphaenocladius brevinervis,Allocladius sp. 1ES
BIOUG79400-G08,Siphona Malaise3634,Sphaerina Malaise5822
BIOUG75643-E01,Paraphaenocladius brevinervis,Allocladius sp. 1ES
BIOUG67130-C08,Heterospilus Malaise5698,Heterospilus Malaise8963
BIOUG75443-G09,encyrMalaise01 Malaise1626,Copidosoma floridanum
BIOUG76180-C08,malaiseGraci1 Malaise2964,malaiseGraci01 Malaise1278
BIOUG78089-H02,Bracon Malaise2207,Bracon Malaise3901
BIOUG74550-A12,Corynoptera melanochaeta,Camptochaeta hirtula
BIOUG76579-A08,Tanytarsus gracilentus,Paratanytarsus setosimanus
BIOUG75445-F03,Urosigalphus Malaise5394,Blacus malaise0651
BIOUG76784-C10,Dinotrema Malaise2992,Dinotrema Malaise1252
BIOUG68244-C05,pergMalaise01 Malaise5115,Sutwanus nigriceps
BIOUG72299-F06,Macaria abydataDHJ02,Mimophobetron pyropsalis
BIOUG70587-A12,gelJanzen01 Janzen1159,pierMalaise44 Malaise4187
BIOUG71334-C10,Crematogaster stadelmanni,Scatopse notata
BIOUG72841-H11,Blacus Malaise2252,Nealiolus malaise0195
BIOUG71532-E03,Blacus Malaise6552,alyMalaise01 Malaise6305
BIOUG71275-H10,Monelata solida,Trichopria nixoni
BIOUG71353-C02,Exelastis pumilio,spiloBioLep01 BioLep274
BIOUG68425-C07,crypMalaise01 Malaise4377,Pimpla croceipesDHJ1
BIOUG72174-C10,Dinotrema longworthi,Chorebus eros
BIOUG71043-H11,Anisia Malaise0091,Borgmeiermyia Janzen4736
BIOUG71282-F06,Chlorops hypostigma,Thaumatomyia trifasciata
BIOUG70680-H01,Gracillaria syringella,elachJanzen01 Janzen296
BIOUG70573-G09,Diabrotica sp. 5CHRYS,Acanthocnemus nigricans
BIOUG72763-E10,Lymeon Gauld13,cryptJanzen01 Malaise6534
BIOUG71310-E08,Metriocnemus picipes,Metriocnemus atriclava
BIOUG72710-F08,Chelonus Malaise1197,Chelonus Malaise2690
BIOUG71620-D02,Zygoneura sciarina,Bradysia nocturna
BIOUG72726-E05,Blacus Malaise3634,Leiophron Malaise9098
BIOUG71055-C05,encyrMalaise01 Malaise2369,encyrMalaise01 Malaise3972
BIOUG70700-H11,Chironomus aprilinus,Corynoptera breviformis
BIOUG72134-C03,Leptosciarella pilosa,Lycoriella inflata
BIOUG71621-F02,Egle subarctica,Tricyphona immaculata
BIOUG71605-E07,Egle subarctica,Pegoplata infirma
BIOUG73308-B12,Orthocentrus Malaise4675,Stenomacrus deletus
BIOUG72162-B07,Trichosia glabra,Ctenosciara hyalipennis
BIOUG72169-D12,Metriocnemus picipes,Ceratopogon grandiforceps
BIOUG71645-B06,Chironomus lugubris,Chironomus harpi
BIOUG72179-H02,Corynoptera subparvula,Corynoptera alneti
BIOUG76241-G11,Eois Malaise8631,Scopula BioLep28
BIOUG68481-H04,Pseudapanteles analorenaguevarae,Glyptapanteles Malaise9496
BIOUG72046-E04,Bracon Malaise5000,Bracon Malaise3901
BIOUG70878-E07,tersiMalaise1 Malaise7296,tersiMalaise01 Malaise7296
BIOUG73552-F07,Psychoda uncinula,Psychoda trinodulosa
BIOUG71659-F07,Chironomus lugubris,Chironomus transvaalensis
BIOUG73235-G06,Metriocnemus picipes,Metriocnemus fuscipes
BIOUG72144-C02,Dinotrema longworthi,Dinotrema Malaise1701
BIOUG72632-F07,Carinodes Malaise9427,ichneuMalaise01 malaise9082
BIOUG72279-B12,crypMalaise01 malaise2085,crypMalaise01 Malaise2821
BIOUG72180-A04,Corynoptera subparvula,Camptochaeta camptochaeta
BIOUG71648-H01,Metriocnemus albolineatus,Tvetenia bavarica
BIOUG71536-H06,Chilocyrtus Malaise3264,Chilocyrtus Malaise8193
BIOUG70671-C11,Bradysia tilicola,Bradysia plusiospina
BIOUG70691-A02,Crumomyia nitida,Limosina silvatica
BIOUG73218-A08,Opalimosina liliputana,Trachyopella nuda
BIOUG72146-B10,Proclitus praetor,Phygadeuon nanus
BIOUG71641-F03,Epitomus infuscatus,Ceratophygadeuon bellus
BIOUG72971-D03,Chaetostigmoptera malaise9560,Calodexia bella
BIOUG73218-F05,Stenomacrus micropennis,Orthocentrus asper
BIOUG71812-H10,Megaselia wendyporrasae,Megaselia thomaspapei
BIOUG72198-D10,Corynoptera subparvula,Corynoptera alneti
BIOUG71672-G05,Corynoptera subparvula,Corynoptera alneti
BIOUG71692-G05,Megaselia brevicostalis,Megaselia pumila
BIOUG71278-E07,Bradysia tilicola,Bradysia urticae
BIOUG71335-B05,Crematogaster stadelmanni,Myrmelachista nigrocotea
BIOUG76241-H03,sterMalaise3350 Malaise3350,Eois BioLep361
BIOUG75398-D08,Chelonus Malaise3211,Blacus malaise0651
BIOUG71030-A06,Anisia Malaise0091,Borgmeiermyia Janzen4736
BIOUG71275-G08,Spilomicrus abnormis,Monelata solida
BIOUG71608-C09,Alloclemensia mesospilella,Endothenia hebesana
BIOUG72177-D04,Pseudosmittia trilobata,Hydrosmittia oxoniana
BIOUG72170-E01,Corynoptera subparvula,Corynoptera levis
BIOUG73271-A09,Metriocnemus picipes,Psychoda albipennis
BIOUG70138-A12,Zagrammosoma Malaise3234,Eupelmus orthopterae
BIOUG68872-C01,elachBioLep01 BioLep490,gelJanzen01 Janzen828
BIOUG70688-G02,Corynoptera subparvula,Corynoptera breviformis
BIOUG70679-C03,Metriocnemus albolineatus,Parochlus kiefferi
BIOUG72425-B11,Pseudapanteles Malaise2056,Nealiolus Malaise1413
BIOUG72292-D10,Bracon Malaise1587,cryptJanzen1 malaise7037
BIOUG70679-H04,Orthosia gothica,Hypenodes Malaise8575
BIOUG72182-C03,Corynoptera subparvula,Corynoptera alneti
BIOUG72501-A10,Mirax malaise0703,Rhaconotus Malaise1694
BIOUG71305-H02,Megaselia hendersoni,Megaselia halterata
BIOUG71081-B09,Megaselia wendyporrasae,Megaselia thomaspapei
BIOUG71617-H01,Phytomyza milii,Phytomyza chaerophylli
BIOUG72179-E11,Corynoptera subparvula,Corynoptera alneti
BIOUG70695-H10,Dinotrema longworthi,opiMalaise01 Malaise3458
BIOUG70992-B12,Dinotrema Malaise4002,Dinotrema Malaise7967
BIOUG72181-D02,Metriocnemus picipes,Metriocnemus atriclava
BIOUG71741-F12,Choreborogas Malaise9953,Orthocentrus Malaise3997
BIOUG71534-B10,Chilocyrtus Malaise3264,Orthocentrus Malaise8983
BIOUG71768-G03,Leiophron Malaise5097,Leiophron Malaise1234
BIOUG72280-C11,Hypatopa dux,blastoBioLep01 BioLep6553
BIOUG71286-D01,Crumomyia nitida,Limosina silvatica
BIOUG70677-A07,Boletina trivittata,Boletina GS-spC
BIOUG72183-C01,Corynoptera subparvula,Corynoptera alneti
BIOUG73338-G09,tersiMalaise1 Malaise7151,tersiMalaise01 Malaise7762
BIOUG73061-F05,Dinotrema Malaise2021,Dinotrema malaise0256
BIOUG72127-D07,Chironomus lugubris,Paracladopelma camptolabis
BIOUG71606-H07,Conostigmus abdominalis,Lagynodes pallidus
BIOUG71741-G01,crypMalaise01 malaise2055,Acrolyta rufocincta
BIOUG72840-G11,Nealiolus Malaise1413,Pimpla Malaise8846
BIOUG72490-B03,ichneuMalaise1 Malaise8497,cryptJanzen01 Malaise9468
BIOUG71805-A04,Mirax Malaise9866,Heterospilus Malaise3154
BIOUG71688-E11,Cordyla pusilla,Cordyla brevicornis
BIOUG73208-A06,Dinotrema longworthi,Dinotrema Malaise1701
BIOUG71055-E05,Eubazus Malaise5271,Blacus Malaise1856
BIOUG76616-F10,sarcJanzen01 Janzen4996,Lixophaga Malaise3014
BIOUG68275-C06,Dinotrema Malaise3885,Dinotrema Malaise7967
BIOUG72840-H09,Chilocyrtus Malaise8193,Chilocyrtus Malaise7054
BIOUG72179-G04,Corynoptera subparvula,Corynoptera alneti
BIOUG73271-E09,Metriocnemus albolineatus,Tvetenia bavarica
BIOUG73248-B06,Norellisoma spinimanum,Metriocnemus albolineatus
BIOUG71630-A09,Adelognathus dorsalis,Itoplectis Malaise7325
BIOUG72389-A05,alyMalaise01 Malaise2441,alyMalaise01 Malaise7873
BIOUG72183-F06,Bradysia normalis,Lestremia cinerea
BIOUG72101-F10,Phytomyza milii,Phytomyza chaerophylli
BIOUG71605-E06,Egle subarctica,Egle rhinotmeta
BIOUG70666-A08,Metriocnemus picipes,Metriocnemus atriclava
BIOUG71782-D01,Nealiolus Malaise1413,Notiospathius Malaise6081
BIOUG72277-A06,Glyptapanteles Whitfield0499,Glyptapanteles sondrawardae
BIOUG68863-G09,Hebichneutes tricolor,pergMalaise01 Malaise5115
BIOUG71337-A09,Acanthocnemus nigricans,Hypnoidus bicolor
BIOUG73185-C05,Syntretus Malaise4003,Curtisella Malaise2406
BIOUG72174-F08,Dinotrema longworthi,Dinotrema Malaise1701
BIOUG71309-C11,Metriocnemus picipes,Parochlus kiefferi
BIOUG69000-C12,cryptJanzen01 Malaise4492,ichMalaise01 Malaise1697
BIOUG71035-C05,encyrMalaise01 Malaise2369,encyrMalaise01 Malaise8930
BIOUG73234-D10,Eusterinx subdola,Itoplectis Malaise7325
BIOUG73185-B04,Diospilus Malaise7642,Diospilus Malaise3636
BIOUG72198-F08,Corynoptera subparvula,Corynoptera alneti
BIOUG72134-A01,Claustropyga heteroclausa,Claustropyga acanthostyla
BIOUG72606-F12,ereBioLep01 BioLep626,Scopula BioLep28
BIOUG72169-E10,Corynoptera subparvula,Corynoptera alneti
BIOUG71122-A02,Heterospilus Malaise8654,Heterospilus Malaise4610
BIOUG72162-H07,Pseudosmittia trilobata,Hydrosmittia oxoniana
BIOUG72190-D11,Opalimosina mirabilis,Howickia capitalis
BIOUG72144-B04,Proclitus praetor,Itoplectis Malaise7325
BIOUG71803-A09,alyMalaise01 Malaise6889,Dinotrema Malaise2307
BIOUG71606-E10,Egle subarctica,Egle rhinotmeta
BIOUG73183-D01,gelMalaise01 Malaise8624,pierMalaise44 Malaise4187
BIOUG71656-H07,Cordyla pusilla,Cordyla brevicornis
BIOUG71324-G01,Rhopalosiphum rufiabdominale,Hysteroneura setariae
BIOUG70544-E03,Megaselia wendyporrasae,Megaselia thomaspapei
BIOUG71597-F10,Blacus Malaise6323,Blacus Malaise7738
BIOUG72182-F12,Bradysia holsatica,Bradysia scabricornis
BIOUG71910-G10,gelBioLep01 BioLep379,gelJanzen01 Janzen501
BIOUG72969-B03,Chaetostigmoptera malaise9560,Calodexia bella
BIOUG71609-F08,Alysia thapsina,Biosteres carbonarius
BIOUG68492-A08,Idaea BioLep373,Psamathia impuncta
BIOUG70538-B12,ichneuMalaise01 Malaise4175,ichMalaise1 Malaise7119
BIOUG71802-B03,tinBioLep01 BioLep8207,tinBioLep01 BioLep5482
BIOUG68880-A01,elachMalaise7530 Malaise7530,Dichomeris BioLep1283
BIOUG72227-F08,Glyptapanteles sondrawardae,Syntretus Malaise2676
BIOUG68455-A07,Diospilus Janzen53,Diospilus Malaise6890
BIOUG70745-E11,Orgilus marlinricei,Phanerotoma davesmithi
BIOUG71603-E06,Oligotrophus panteli,Heterogenella hybrida
BIOUG72651-H09,Microsepsis sp. LZ213,Australosepsis niveipennis
BIOUG71650-F08,Chironomus lugubris,Chironomus harpi
BIOUG72392-D11,Hypatopa dux,blastoBioLep01 BioLep6553
BIOUG71680-A07,Chironomus lugubris,Chironomus harpi
BIOUG72086-F02,tersiMalaise1 Malaise3198,tersiMalaise01 Malaise7762
BIOUG72144-B10,Proclitus praetor,Phygadeuon nanus
BIOUG73061-E08,alyMalaise01 Malaise3373,alyMalaise01 Malaise2535
BIOUG70533-H05,Orthocentrus Malaise6412,Orthocentrus Malaise8629
BIOUG72182-H11,Metriocnemus picipes,Metriocnemus atriclava
BIOUG70682-B02,Spilogona baltica,Limnophora groenlandica
BIOUG70700-E02,Corynoptera subparvula,Corynoptera alneti
BIOUG70878-A06,Syntretus Malaise4540,Blacus Malaise6323
BIOUG71631-E07,Crumomyia fimetaria,Lotophila atra
BIOUG72107-D09,Metriocnemus picipes,Metriocnemus atriclava
BIOUG72172-A08,Phytomyza milii,Phytomyza obscurella
BIOUG72556-C09,Dinotrema malaise0256,Dinotrema Malaise7037
BIOUG72146-A11,Dinotrema longworthi,Chorebus eros
BIOUG73248-B04,Metriocnemus picipes,Metriocnemus atriclava
BIOUG76595-F02,Antaeotricha Janzen99,Antaeotricha Janzen31
BIOUG71694-D05,Cordyla pusilla,Cordyla brevicornis
BIOUG70766-A01,Oestrophasia Janzen3568,Meiosimyza rorida
BIOUG71597-E11,Opius Malaise5844,Dinotrema Malaise4777
BIOUG70638-G02,gelJanzen01 Janzen6660,Antaeotricha Janzen90
BIOUG72173-H02,Dinotrema longworthi,Dinotrema Malaise1701
BIOUG72083-A10,Heterospilus Malaise8295,Heterospilus Malaise7449
BIOUG71607-D11,Synendotendipes luski,Chironomus annularius
BIOUG71526-A08,Chilocyrtus Malaise3264,Orthocentrus Malaise3997
BIOUG72169-G02,Corynoptera subparvula,Camptochaeta camptochaeta
BIOUG71290-A07,Opalimosina liliputana,Howickia capitalis
BIOUG72150-D12,Proclitus praetor,Adelognathus dorsalis
BIOUG70817-C10,Elachertus Malaise9979,Dipara petiolata
BIOUG71602-C11,Tanytarsus miriforceps,Tvetenia bavarica
BIOUG70526-A02,gelMalaise01 Malaise7719,pierMalaise44 Malaise4187
BIOUG71697-D09,Cordyla pusilla,Brevicornu arcticum
BIOUG71609-D10,Alysia subaperta,Orgilus Malaise7429
BIOUG72710-B03,Dinotrema Malaise1900,Dinotrema Malaise2550
BIOUG72419-D09,tersiMalaise1 Malaise7296,tersiMalaise1 Malaise9679
BIOUG70116-E02,Obila pannosataDHJ01,Pero clana
BIOUG73218-C04,Dinotrema longworthi,Dinotrema Malaise1701
BIOUG71644-A05,Bradysia normalis,Bradysia plusiospina
BIOUG72885-G06,alyMalaise01 Malaise3456,Dinotrema Malaise7967
BIOUG71832-E09,Dinotrema Malaise5412,Dinotrema Malaise3885
BIOUG71120-H01,Notiospathius malaise0774,Eubazus Malaise8561
BIOUG74632-B10,Coleophora quadrilineella,Coleophora argentialbella
BIOUG72166-C02,Proclitus praetor,Itoplectis Malaise7325
BIOUG76179-F04,Leiophron Malaise9098,Stiropius Malaise 2795
BIOUG70770-F09,tersiMalaise01 Malaise3696,tersiMalaise01 Malaise7762
BIOUG70683-E10,Leptosciarella pilosa,Bradysia pallipes
BIOUG72173-D10,Dinotrema longworthi,Microctonus Malaise1498
BIOUG70569-G11,Megaselia oklizona,Megaselia tropizona
BIOUG71001-C04,gelJanzen01 Janzen6660,gelBioLep01 BioLep2310
BIOUG72501-F03,Dinotrema Malaise2400,Dinotrema Malaise7967
BIOUG68482-B06,elachJanzen01 Janzen296,Gephyra BioLep780
BIOUG70745-C03,malaiseGraci01 Malaise8045,malaiseGraci01 Malaise5632
BIOUG72777-G12,Dettopsomyia nigrovittata,Crumomyia fimetaria
BIOUG68492-F01,Pseudapanteles analorenaguevarae,Nealiolus Malaise1413
BIOUG72140-D05,Sepsis flavimana,Themira lucida
BIOUG70524-F06,Chilocyrtus Malaise3264,Orthocentrus Malaise3997
BIOUG71647-F09,Chironomus lugubris,Chironomus harpi
BIOUG76239-G09,sarcJanzen01 Janzen4996,sarcJanzen01 Janzen1088
BIOUG72190-H06,Opalimosina mirabilis,Themira superba
BIOUG71272-A09,Corynoptera subparvula,Corynoptera breviformis
BIOUG68477-B03,opiMalaise01 malaise0449,Vadumasonium malaise0314
BIOUG68455-H11,Diospilus Janzen52,Lytopylus sergiobermudezi
BIOUG71612-G10,Anaretella iola,Lestremia cinerea
BIOUG74632-B05,Bucculatrix angustata,gelJanzen1 Janzen7344
BIOUG76241-H08,Eois Malaise8631,Coenobela paulcula
BIOUG71684-G06,Dinotrema longworthi,Dinotrema Malaise5070
BIOUG72814-G03,Microctonus Malaise8378,Meteorus Malaise4087
BIOUG73521-G09,cosmoMalaise1 Malaise5745,elachBioLep01 BioLep9699
BIOUG68996-H06,Megaselia wendyporrasae,Megaselia thomaspapei
BIOUG71641-C03,Boletina trivittata,Boletina GS-spC
BIOUG73185-H03,Blacus Malaise5645,Blacus malaise9604
BIOUG71641-D04,Megaselia brevicostalis,Megaselia pumila
BIOUG70687-B05,Spilomicrus abnormis,Monelata solida
BIOUG71606-E07,Egle subarctica,Egle rhinotmeta
BIOUG72182-D05,Metriocnemus picipes,Metriocnemus fuscipes
BIOUG72170-A01,Metriocnemus picipes,Metriocnemus albolineatus
BIOUG68291-A08,Chilocyrtus Malaise8193,Chilocyrtus Malaise1867
BIOUG73211-D07,Bradysia lapponica,Bradysia nitidicollis
BIOUG72630-A07,Cymodusa 1,ichMalaise1 Malaise4715
BIOUG72711-A08,Rhysipolis Malaise2316,Pseudorhysipolis Malaise4159
BIOUG68493-A12,ichMalaise01 Malaise7119,crypMalaise1 Malaise1583
BIOUG70683-A11,Leptocera caenosa,Leptocera erythrocera
BIOUG71608-H08,Ablabesmyia monilis,Ablabesmyia phatta
BIOUG70499-C08,Bracon Malaise5623,Meteorus Janzen10
BIOUG73222-D12,Tersilochus nitidipleuris,Tersilochus lapponicus
BIOUG72990-H05,Elmohardyia sp. CR3,Elmohardyia sp. CR1
BIOUG68493-D03,Anagrus daanei,Aprostocetus aproMalaise1621
BIOUG73271-A08,Metriocnemus albolineatus,Metriocnemus atriclava
BIOUG70638-H01,gelBioLep01 BioLep418,gelMalaise01 Malaise6890
BIOUG70720-B08,Orthocentrus Malaise5499,Orthocentrus Malaise0057
BIOUG72105-B07,Metriocnemus albolineatus,Smittia terrestris
BIOUG73155-H09,Leiophron Malaise7761,Meteorus Malaise4087
BIOUG70951-F06,encyrMalaise01 Malaise2369,encyrMalaise01 malaise0828
BIOUG71535-A05,Glyptapanteles Malaise2142,Syntretus Malaise2676
BIOUG72166-G10,Dinotrema longworthi,Dinotrema Malaise1701
BIOUG72117-C10,Metriocnemus albolineatus,Smittia terrestris
BIOUG72527-D04,crypMalaise01 malaise2055,crypMalaise01 malaise0491
BIOUG72748-G09,crypMalaise01 Malaise6150,cryptJanzen01 Malaise6088
BIOUG73107-H10,Mirax malaise0703,Dinotrema Malaise4777
BIOUG70435-B04,Euplectrus Malaise4593,Deutereulophus deutMalaise2487
BIOUG70680-A11,Aclastus gracilis,Stenomacrus exserens
BIOUG72101-B06,Phytomyza milii,Phytomyza chaerophylli
BIOUG72167-A04,Proclitus praetor,Phygadeuon nanus
BIOUG70665-B02,Bradysia normalis,Bradysia plusiospina
BIOUG70667-E12,Trichocera regelationis,Trichocera hiemalis
BIOUG70951-H01,psychJanzen08 Malaise9190,psychJanzen05 Malaise9190
BIOUG71501-D04,Eubazus Malaise5269,Eubazus Malaise9904
BIOUG70684-F08,Dinotrema longworthi,Dinotrema Malaise2400
BIOUG71035-F06,Heterospilus Malaise2059,Bracon Malaise3901
BIOUG71147-D02,Megaselia wendyporrasae,Megaselia thomaspapei
BIOUG71335-H03,Crematogaster stadelmanni,Scatopse notata
BIOUG72169-D02,Bradysia normalis,Scatopsciara nana
BIOUG71644-F04,Chironomus lugubris,Chironomus harpi
BIOUG74657-D09,Macrosteles quadrilineatus,Graminella nigrifrons
BIOUG70762-G01,malaiseGraci01 Malaise1837,malaiseGraci01 Malaise0058
BIOUG71913-C04,Deutereulophus Malaise9526,euloMalaise1 euloMalaise6772
BIOUG72389-C06,Pseudapanteles analorenaguevarae,Diolcogaster Choi77
BIOUG72173-H03,Dinotrema longworthi,Chorebus eros
BIOUG73337-C01,Neotheronia Malaise8177,cryptJanzen1 malaise7037
BIOUG72425-A07,Microctonus Malaise4568,Blacus Malaise8763
BIOUG70668-A10,Orthosia gothica,Hypenodes Malaise8575
BIOUG72209-C11,Chilocyrtus Malaise3264,Orthocentrus asper
BIOUG72170-F04,Corynoptera subparvula,Corynoptera alneti
BIOUG68871-H07,Marmara habecki,malaiseGraci01 Malaise4660
BIOUG73061-A11,Diospilus Malaise7642,Nealiolus Malaise1413
BIOUG72117-G03,Pseudosmittia trilobata,Metriocnemus albolineatus
BIOUG71649-A06,Orthosia gothica,Hypenodes Malaise8575
BIOUG71339-A01,Rhopalosiphum rufiabdominale,Graminella nigrifrons
BIOUG71034-G05,tinBioLep01 BioLep8207,chryBioLep01 BioLep1705
BIOUG72173-A02,Dinotrema longworthi,Dinotrema Malaise1701
BIOUG68458-D01,malaiseGraci01 Malaise6473,Polymitia eximipalpella
BIOUG70484-E01,Deutereulophus deutMalaise2487,euloMalaise1 euloMalaise6772
BIOUG71912-D12,orthoMalaise01 Malaise9111,Orthocentrus Malaise5499
BIOUG73114-H05,Heterospilus Malaise6986,Heterospilus Malaise2852
BIOUG71535-B01,Heterospilus Malaise8655,Heterospilus Malaise7568
BIOUG71678-D12,Claustropyga heteroclausa,Claustropyga acanthostyla
